GSE_ID,GSM_ID,GPL,title,MTHFR,TYMS,MTR,MTRR,CYP1A1,GSTM1,GSTT1,GSTP1,TLR2,TLR4,TLR7,TLR9,STAT4
GSE38351,GSM940514,GPL570,Monocytes from healthy donor number 10 incubated for 1.5 hour without any stimulation,101.47999999999999,8.333333333333334,199.55,288.15,3.1,209.7,30.25,4029.9,3868.9,525.15,310.04999999999995,15.0,60.3
GSE38351,GSM940515,GPL570,Monocytes from healthy donor number 11 incubated for 1.5 hour without any stimulation,96.88,15.533333333333333,197.65,358.0,4.0,340.85,71.2,3861.5,4598.3,529.0,179.1,33.7,69.4
GSE38351,GSM940516,GPL570,Monocytes from healthy donor number 1 isolated immediately after drawing blood,151.34,13.699999999999998,178.45,280.0,7.4,488.95000000000005,73.15,4707.7,3347.1,645.0,381.79999999999995,26.4,59.9
GSE38351,GSM940517,GPL570,Monocytes from healthy donor number 2 isolated immediately after drawing blood,145.35999999999999,8.133333333333335,162.35,310.40000000000003,3.7,163.0,56.400000000000006,4050.0,2024.9,592.4250000000001,221.1,57.8,48.5
GSE38351,GSM940518,GPL570,Monocytes from healthy donor number 3 isolated immediately after drawing blood,69.9,6.6000000000000005,195.7,231.89999999999998,2.6,73.2,55.449999999999996,3179.0,2598.9,561.875,370.95,28.8,53.6
GSE38351,GSM940519,GPL570,Monocytes from healthy donor number 4 isolated immediately after drawing blood,76.72,6.233333333333333,294.1,283.7,7.3,69.9,43.449999999999996,2359.1,2692.3,768.45,388.9,9.6,41.5
GSE38351,GSM940520,GPL570,Monocytes from healthy donor number 5 isolated immediately after drawing blood,107.42,9.799999999999999,259.0,271.85,1.4,123.75,69.2,4455.1,3172.9,508.95000000000005,341.6,36.3,41.9
GSE38351,GSM940521,GPL570,Monocytes from healthy donor number 6 isolated immediately after drawing blood,95.12,16.0,192.2,317.3,5.1,259.8,31.599999999999998,3990.1,4029.9,416.74999999999994,405.55,33.0,20.7
GSE38351,GSM940522,GPL570,Monocytes from healthy donor number 7 isolated immediately after drawing blood,105.74000000000001,4.533333333333334,243.60000000000002,330.70000000000005,7.7,325.9,79.85000000000001,3611.8,3457.6,374.12500000000006,251.45,23.8,43.6
GSE38351,GSM940523,GPL570,Monocytes from healthy donor number 8 isolated immediately after drawing blood,101.50000000000001,9.533333333333333,118.44999999999999,302.85,9.6,96.05,20.85,3926.0,2417.3,288.075,313.15,138.1,9.2
GSE39088,GSM955680,GPL570,DNA10204-001A Whole blood sample, healthy individual, no treatment,0.09461155000000002,-0.019432940999999992,0.42082381,0.177552225,0.20747948,0.149359469,0.033154725,0.00054,-0.71239567,-0.2860653425,0.102584124,-0.012488365,0.37871838
GSE39088,GSM955681,GPL570,DNA10204-003A Whole blood sample, healthy individual, no treatment,-0.07448682440000001,0.23465672333333334,-0.1280052685,-0.16792536000000002,-0.047294617,-0.26302242,0.098091957,-0.09375477,0.36926365,0.71521557,0.087436435,-0.15299416,-0.41683674
GSE39088,GSM955682,GPL570,DNA10204-005A Whole blood sample, healthy individual, no treatment,0.12787571020000002,-0.7675815476666666,0.1329174005,-0.061721562,-0.027000427,-0.25418066500000003,0.1078139555,-0.33180332,-0.3307352,0.5442639525,0.044408082,-0.013392448,-0.3474002
GSE39088,GSM955683,GPL570,DNA10204-007A Whole blood sample, healthy individual, no treatment,0.132037447,-0.3153900366666667,0.07151627499999999,-0.11330199,0.4282503,0.25073814499999997,-0.397971875,-0.37896156,-0.01656437,0.372250195,-0.241721155,-0.007864475,-0.19056988
GSE39088,GSM955684,GPL570,DNA10204-011A Whole blood sample, healthy individual, no treatment,0.22426891000000002,-0.25262211500000004,0.038670777999999996,-0.117470265,0.3649063,0.6706161500000001,0.256905315,-0.139781,-0.20962429,-0.051305175,-0.023629428,0.002721787,-0.23512173
GSE39088,GSM955685,GPL570,DNA10204-013A Whole blood sample, healthy individual, no treatment,0.004035566000000004,-0.4192505733333333,0.096936464,-0.18275475700000002,0.1002264,0.5281582,-0.145370245,-0.066186905,-0.15106392,0.16008686875,-0.07675290000000001,0.27997112,-0.1969366
GSE39088,GSM955686,GPL570,DNA10204-015A Whole blood sample, healthy individual, no treatment,-0.087156868,0.7788089966666667,0.08659887,0.49879693999999997,-0.17518902,-0.0520308,0.085363149,-0.1289587,-0.16534519,0.06473290825,-0.22999835000000002,-0.004518032,-0.06076145
GSE39088,GSM955687,GPL570,DNA10204-017A Whole blood sample, healthy individual, no treatment,0.0364429468,-0.03424207333333334,0.1475245965,-0.133008717,0.22543335,0.0985267185,-0.198159099,-0.27223682,-0.37642574,-0.184930562,-0.0595119,0.017507553,-0.08917904
GSE39088,GSM955688,GPL570,DNA10204-019A Whole blood sample, healthy individual, no treatment,-0.250018124,-0.11137875000000001,-0.099796056,-0.09075284,0.07143688,0.021581887999999994,-0.18270755499999997,-0.24527359,-0.45302677,0.2869535715,-0.14923811,0.21722364,-0.33610296
GSE39088,GSM955689,GPL570,DNA10204-021A Whole blood sample, healthy individual, no treatment,0.0209421168,-0.3423164733333333,0.25794268,-0.12719226,0.032156944,-0.18744588,0.1061005615,0.010594368,-0.8802538,0.0966449965,-0.086418865,-0.29124737,0.006365776
GSE39088,GSM955690,GPL570,DNA10204-023A Whole blood sample, healthy individual, no treatment,0.094356732,-0.16539852,0.095894335,0.3017776,0.09109497,0.049313781,-0.07247579500000001,-0.00054,0.26904202,-0.1208465065,-0.022505282999999997,0.044757366,-0.029955864
GSE39088,GSM955691,GPL570,DNA10204-025A Whole blood sample, healthy individual, no treatment,-0.0788889878,0.07262086866666667,-0.16977977749999998,-0.434371945,0.2955513,0.7939982299999999,-0.03757191000000001,-0.23972988,-0.64213467,-0.263625025,-0.579151865,0.2742734,-0.14611149
GSE39088,GSM955692,GPL570,DNA10204-028A Whole blood sample, healthy individual, no treatment,-0.012965963000000014,0.108353535,0.27305269,-0.092589377,0.08649826,0.382091045,-0.25533998,0.17569065,0.54002666,0.0011643184999999973,-0.064596653,-0.18175411,0.021996498
GSE39088,GSM955693,GPL570,DNA10204-031A Whole blood sample, healthy individual, no treatment,0.04695091160000001,1.0171719166666666,0.77105856,0.480336415,-0.3782444,-0.43770194,0.48020482,0.15592384,-0.6928377,-0.6764007875,-0.197966814,-0.10093975,0.52533436
GSE39088,GSM955694,GPL570,DNA10204-033A Whole blood sample, healthy individual, no treatment,0.0474265088,-0.06564974933333333,0.10018587000000001,-0.273841145,0.04513645,0.42702841999999996,0.46687460000000003,0.04880905,-0.48989296,0.32542002000000003,-0.18528909,0.048031807,-0.19861126
GSE39088,GSM955695,GPL570,DNA10204-035A Whole blood sample, healthy individual, no treatment,0.09779844400000001,0.07580248566666666,-0.203650949,-0.144744867,0.620842,0.322561985,0.33963263499999996,-0.5516453,-0.5090399,-0.29144095750000004,-0.34922457,-0.024477482,-0.24993992
GSE39088,GSM955696,GPL570,DNA10204-037A Whole blood sample, healthy individual, no treatment,0.13088970400000002,-0.23790844666666663,0.39260244499999997,-0.025692222500000007,-0.013293266,-0.543933875,-0.17766952349999998,0.09150505,0.1663599,0.41534578825,0.2074270225,-0.1221323,0.118309975
GSE39088,GSM955697,GPL570,DNA10204-039A Whole blood sample, healthy individual, no treatment,-0.11992445119999999,-0.14268612666666666,0.25234628,0.112415315,0.28962803,1.28098015,-0.14932144,-0.081643105,-0.50316143,0.0439503185,-0.52235746,-0.19996977,0.28110695
GSE39088,GSM955698,GPL570,DNA10204-041A Whole blood sample, healthy individual, no treatment,0.0301915162,0.013927697333333334,0.424222485,-0.119134663,0.08470917,0.6007363800000001,0.317625393,0.18248463,-0.1705637,-0.21702336700000002,-0.21743583900000002,-0.21857214,0.02694416
GSE39088,GSM955699,GPL570,DNA10204-043A Whole blood sample, healthy individual, no treatment,0.09890766179999999,0.2942910166666667,0.26517104999999996,0.026432280000000002,-0.058039665,-0.1303620325,0.155685785,0.022528648,-0.35804653,0.3023214325,-0.32634521,-0.20994377,0.028367043
GSE39088,GSM955700,GPL570,DNA10204-045A Whole blood sample, healthy individual, no treatment,-0.0055227300000000035,0.23261690999999998,0.335524315,0.04487586,-0.09867382,-0.142312763,0.19521617500000002,0.03942299,-0.3494978,0.26001703600000003,-0.1145858745,-0.14016819,0.18492413
GSE39088,GSM955701,GPL570,DNA10204-047A Whole blood sample, healthy individual, no treatment,0.34719419,0.33602658999999996,0.27489304999999997,0.25627827999999997,-0.030596733,0.50019335,0.022611259999999994,-0.21816158,-0.37207794,-0.18646335749999998,-0.20616221499999998,0.20665073,-0.2069292
GSE39088,GSM955702,GPL570,DNA10204-049A Whole blood sample, healthy individual, no treatment,0.14179840240000002,-0.25393105,-0.1140990285,-0.245373012,0.1765995,-0.086057904,0.051421405,0.17287159,-0.33313656,-0.73571346,-0.151596075,0.18166685,-0.17222309
GSE39088,GSM955703,GPL570,DNA10204-051A Whole blood sample, healthy individual, no treatment,0.1380813548,-0.4150324666666667,0.045757055000000005,-0.29200863499999996,-0.058563232,0.548533675,0.35438407,0.56722164,0.73701954,0.33564269300000005,-0.31928133999999997,0.22331953,-0.48355913
GSE39088,GSM955704,GPL570,DNA10204-053A Whole blood sample, healthy individual, no treatment,-0.0675696374,0.26050265333333333,-0.15976643499999998,-0.032414675,-0.07543373,0.55972862,0.16174721849999998,-0.30521965,0.14414883,-0.2092620095,-0.352464435,-0.14851332,-0.09766865
GSE39088,GSM955705,GPL570,DNA10204-055A Whole blood sample, healthy individual, no treatment,0.04075040759999999,-0.18772729666666665,0.128456593,0.31951665500000004,-0.5022459,-0.055626152500000005,-0.34033859,0.069966316,0.36427212,0.26406419400000003,-0.0947301375,-0.46112442,0.28112507
GSE39088,GSM955706,GPL570,DNA10204-057A Whole blood sample, healthy individual, no treatment,-0.09446878599999996,-0.5488709666666667,0.81280186,0.50419855,-0.4708376,0.082766055,-0.0769336235,-0.21617603,-0.79885197,-0.65731405,-0.332355975,-0.34830093,0.7822914
GSE39088,GSM955707,GPL570,DNA10204-059A Whole blood sample, healthy individual, no treatment,0.0082618686,0.13826632333333333,0.41480445499999996,0.404269935,-0.2922268,0.47577095,-0.004112958999999999,-0.2676239,0.10816097,-0.60756755,-0.43053937,-0.3965559,0.1514616
GSE39088,GSM955708,GPL570,DNA10204-061A Whole blood sample, healthy individual, no treatment,0.08501730360000001,0.15028389333333333,0.891750085,0.43059254999999996,-0.37640476,-0.2814412,0.235813023,0.44104862,0.2078352,-0.21830057975,-0.15773248499999998,-0.1301012,0.6110487
GSE39088,GSM955709,GPL570,DNA10204-063A Whole blood sample, healthy individual, no treatment,-0.03149003899999999,-0.06130353666666666,0.61849737,0.42564773499999997,0.12561893,0.282805205,-0.20369208,-0.23937702,-0.14373875,-0.0036612750000000003,0.27799296,0.060213566,0.3193159
GSE39088,GSM955710,GPL570,DNA10204-065A Whole blood sample, healthy individual, no treatment,-0.0378335968,-0.06977240666666668,0.794111725,0.45713259,-0.12779379,0.15427207999999998,-0.07550799999999999,0.45632935,-0.19446087,-0.3322877875,0.45744705,-0.47580385,0.5923834
GSE39088,GSM955711,GPL570,DNA10204-067A Whole blood sample, healthy individual, no treatment,0.238180162,-0.12897865,0.008605955000000005,-0.205196858,0.12940407,-0.196085452,0.011656165000000003,-0.07296562,-0.002078056,0.11579072474999999,-0.2277891625,0.2089901,-0.17633533
GSE39088,GSM955712,GPL570,DNA10204-069A Whole blood sample, healthy individual, no treatment,0.15852546399999995,0.13955792,0.22654986500000002,0.14041304400000001,0.25600147,0.306598425,0.173738719,-0.07677269,-0.31205273,-0.35058236,-0.17225767,-0.0713501,0.0528059
GSE39088,GSM955713,GPL570,DNA10204-071A Whole blood sample, healthy individual, no treatment,0.275015448,0.08682481433333333,0.39118314,0.15965676,0.2866063,-0.259528635,0.0962877265,0.2826662,-0.72243977,-0.137566563,0.22828912499999998,-0.14428473,-0.2227602
GSE39088,GSM955714,GPL570,DNA10204-073A Whole blood sample, healthy individual, no treatment,0.2311481452,0.055239758,0.244034525,-0.228800535,0.38579845,0.456335545,-0.29609751500000003,0.09737873,-0.059165,-0.89237667,-0.38140965000000004,0.092675686,0.02837658
GSE39088,GSM955715,GPL570,DNA10204-075A Whole blood sample, healthy individual, no treatment,0.004215049999999998,-0.30831034333333335,0.0031604775000000015,-0.1190004285,0.27488422,0.440210575,0.25301993,-0.28554058,-0.09218311,-0.04533636625,-0.3970744615,0.3029151,-0.148942
GSE39088,GSM955716,GPL570,DNA10204-077A Whole blood sample, healthy individual, no treatment,-0.024834726400000003,-0.1855315366666667,0.6315398000000001,0.16309880999999998,-0.15662098,0.476718175,0.21074593000000003,0.093256,0.002078056,0.029369234749999997,0.09561610200000001,0.000629,0.34702206
GSE39088,GSM955717,GPL570,DNA10204-079A Whole blood sample, healthy individual, no treatment,0.2258338968,-0.183665992,0.561641465,0.09605145500000001,-0.6501026,0.399244785,-0.40018737,0.009263992,0.18631172,0.027550935000000002,0.0934031,0.15194798,0.10072613
GSE39088,GSM955718,GPL570,DNA10204-081A Whole blood sample, healthy individual, no treatment,-0.03824148099999999,0.11247841000000001,0.230005025,0.350524173,-0.041457176,-0.21745443,0.40733659,0.02747631,-0.13443851,-0.158373595,-0.215774776,0.1280055,0.14791775
GSE39088,GSM955719,GPL570,DNA10204-083A Whole blood sample, healthy individual, no treatment,0.05116233819999998,-0.08238045666666667,0.0099909305,-0.166579725,0.25658226,0.502621415,-0.0761931,-0.14789295,-0.008303642,0.16199147675,0.403808595,0.15762901,-0.5652394
GSE39088,GSM955720,GPL570,DNA10204-085A Whole blood sample, healthy individual, no treatment,0.182598306,-0.018956103333333335,-0.17200350749999999,-0.10298682000000003,0.38930035,0.307466505,0.051826835,-0.50942993,-0.6624727,-0.19953954,-0.403552055,0.1434269,-0.24639988
GSE39088,GSM955721,GPL570,DNA10204-087A Whole blood sample, healthy individual, no treatment,0.12582264140000002,-0.18407885333333332,0.458691595,0.323725225,0.14976406,0.249735355,0.0958131525,0.14961147,-0.49471188,-0.5984666325,0.0360593795,-0.000936,0.14223194
GSE39088,GSM955722,GPL570,DNA10204-089A Whole blood sample, healthy individual, no treatment,-0.2043684968,-0.045351025999999996,0.29715419,0.2169544705,-0.28988743,0.244565485,0.31960368,-0.22943401,0.017746925,0.012970565749999996,-0.146225455,0.016105652,0.002707481
GSE39088,GSM955723,GPL570,DNA10204-091A Whole blood sample, healthy individual, no treatment,0.1536815624,-0.15460610333333333,0.341386795,-0.210876935,0.059156418,0.44928121,-0.20941683,0.091275215,-0.045128822,0.5090158025,-0.012311937499999998,-0.2638445,8.3e-05
GSE39088,GSM955724,GPL570,DNA10204-093A Whole blood sample, healthy individual, no treatment,0.06541328360000001,-0.13402088333333334,0.15136838,0.082928419,0.118224144,0.1561420005,0.346605775,0.15031242,0.19140911,0.0817685125,-0.068804741,0.13754654,-0.20037556
GSE39088,GSM955725,GPL570,DNA10204-095A Whole blood sample, healthy individual, no treatment,0.08013811,-0.06331069899999998,-0.20675849500000001,-0.072790145,0.25193405,-0.158987753,-0.14456033999999998,0.4291935,0.40437412,-0.095364925,0.168064355,0.005051613,-0.3935933
GSE39088,GSM955726,GPL570,DNA10204-099A Whole blood sample, healthy individual, in vitro IFNa-Mix stimulation (4H),-0.277232548,-0.009670019999999996,-0.03253960499999999,0.2502563,-0.10554123,-0.17201829000000002,-0.043478250499999996,-0.6645193,-0.24770832,0.032852768750000004,1.3167784,-0.10557556,0.3094988
GSE39088,GSM955727,GPL570,DNA10204-105A Whole blood sample, healthy individual, in vitro IFNa-2b stimulation (4H),-0.21440916100000001,-0.08571934666666665,0.303431505,0.380685332,-0.34650898,0.318078995,0.232011875,-0.54997826,-0.19223976,-0.52382372075,0.5681312000000001,-0.007174492,0.5705118
GSE39088,GSM955728,GPL570,DNA10204-116A Whole blood sample, healthy individual, in vitro IFNa-Mix stimulation (4H),-0.27260112200000003,-0.35724560333333333,0.3611783985,0.530473485,-0.36339664,-0.27398038,0.020650625500000002,-0.5594082,-0.42685604,0.1956663125,1.2912237800000002,-0.26635218,1.4288397
GSE39088,GSM955729,GPL570,DNA10204-122A Whole blood sample, healthy individual, in vitro IFNa-2b stimulation (4H),-0.292278194,-0.2721498006666667,0.482123615,0.54853965,-0.44862747,-0.28647566500000005,0.11059212499999999,-0.3909893,-0.76169395,-0.14904642,0.565434685,-0.19258833,1.4600153
GSE39088,GSM955730,GPL570,DNA10204-133A Whole blood sample, healthy individual, in vitro IFNa-Mix stimulation (4H),-0.217802234,-0.23508581433333334,-0.21089625499999998,0.186717038,0.18700123,-0.56671454,-0.34027873799999997,-0.6482153,-0.039443016,0.405541787,1.8893137,-0.017947674,1.1662683
GSE39088,GSM955731,GPL570,DNA10204-139A Whole blood sample, healthy individual, in vitro IFNa-2b stimulation (4H),-0.12147970199999998,-0.3887895733333333,-0.09511565999999999,0.1654868125,0.059875965,-0.367089985,-0.2516225585,-0.5721483,-0.03141117,0.3268301475,1.21016645,0.03127289,0.7700672
GSE39088,GSM955732,GPL570,DNA10204-150A Whole blood sample, healthy individual, in vitro IFNa-Mix stimulation (4H),0.010970503999999947,-0.027966500000000005,-0.08415985299999999,0.21098446999999998,0.26239586,0.11831999,0.028588294,-0.1608963,0.14630413,-0.9097838599999999,1.48034,0.18377924,0.5480089
GSE39088,GSM955733,GPL570,DNA10204-156A Whole blood sample, healthy individual, in vitro IFNa-2b stimulation (4H),0.0006314264000000042,0.36860339000000003,0.43229175,0.296149965,-0.109230995,0.17330551,-0.345072875,0.06827164,0.5275774,-0.70391191,1.9505365,0.017580032,0.7543249
GSE39088,GSM955734,GPL570,DNA10204-184A Whole blood sample, healthy individual, in vitro IFNa-Mix stimulation (4H),-0.541473094,0.03323141833333334,0.5742469,0.66532445,-0.7385988,-0.35461044,0.15365076,-0.21177769,0.5931139,0.3383324175,2.30483245,-0.80274916,1.1826563
GSE39088,GSM955735,GPL570,DNA10204-190A Whole blood sample, healthy individual, in vitro IFNa-2b stimulation (4H),-0.4430669846,-0.12735112666666668,0.195174935,0.260186433,-0.07206154,-0.19837594,0.417206035,0.1295824,0.4458704,0.051434992499999985,1.0386343,-0.2944641,0.43856716
GSE39088,GSM955736,GPL570,DNA10204-201A Whole blood sample, healthy individual, in vitro IFNa-Mix stimulation (4H),-0.2588406616,-0.337990038,-0.121059416,0.44014643999999997,-0.46576023,-0.107508663,0.111437919,-0.42720318,0.40264797,0.46986543999999997,1.92707255,-0.2119646,0.59426594
GSE39088,GSM955737,GPL570,DNA10204-207A Whole blood sample, healthy individual, in vitro IFNa-2b stimulation (4H),-0.041716384800000006,-0.4700539133333334,-0.260348555,-0.0503683095,-0.42164707,-0.13706875,0.288628575,-0.17438316,0.2652521,-0.2533496615,1.054738275,0.10292864,0.22152424
GSE39088,GSM955738,GPL570,DNA10204-218A Whole blood sample, healthy individual, in vitro IFNa-Mix stimulation (4H),-0.293636226,0.06095393333333333,0.42496086499999997,0.605084415,-0.50488234,-0.50675845,0.38991654,-0.38880348,0.33871555,0.5288937025,1.8183968,-0.23160076,0.5199213
GSE39088,GSM955739,GPL570,DNA10204-224A Whole blood sample, healthy individual, in vitro IFNa-2b stimulation (4H),-0.23468294199999998,0.06837622533333333,0.022899627999999998,0.712109085,-0.001253128,-0.6016648,0.384183765,-0.29471874,0.014382362,-0.25824010799999997,0.91612935,-0.47831345,0.51954746
GSE39088,GSM955740,GPL570,DNA10204-235A Whole blood sample, healthy individual, in vitro IFNa-Mix stimulation (4H),-0.30545463799999995,-0.4889824326666667,-0.24187732,0.12174392499999999,0.001209259,0.20579934,-0.519226785,-0.81341076,0.41380405,0.1009334325,0.9752955350000001,0.25796556,0.54367256
GSE39088,GSM955741,GPL570,DNA10204-241A Whole blood sample, healthy individual, in vitro IFNa-2b stimulation (4H),0.12282695600000001,-0.5361716633333333,-0.108217955,0.07516503,0.10549641,0.13156151500000002,-0.088316085,-0.56392,0.11345768,-0.061015242500000004,0.7475096999999999,0.045094013,0.69495106
GSE39088,GSM955742,GPL570,DNA10204-252A Whole blood sample, healthy individual, in vitro IFNa-Mix stimulation (4H),-0.2808033986,0.19561918499999997,-0.6919558,0.32792091,-0.10376263,0.36879897,0.0486876955,-0.033545494,-0.042225838,1.09042561,1.4854183,0.12431717,-0.08388424
GSE39088,GSM955743,GPL570,DNA10204-258A Whole blood sample, healthy individual, in vitro IFNa-2b stimulation (4H),0.06031045960000001,-0.12118879966666667,-0.08880972749999999,0.235429045,-0.077010155,0.09173131,-0.019871235,-0.70199394,0.00997448,-0.009756327500000002,1.0981507000000001,0.39903402,-0.004258156
GSE39088,GSM955744,GPL570,DNA10204-331A Whole blood sample, SLE patient 1,0.194577506,0.07493082866666666,-1.11319043,-0.60661363,-0.009277344,-0.040588615,-0.27155768999999996,0.108145714,-0.081505775,-0.441576485,0.176369665,0.48698187,-1.3907723
GSE39088,GSM955745,GPL570,DNA11091-089A Whole blood sample, SLE patient 1,-0.1367701528,0.1757102,-0.203377248,0.23417306,0.16365433,-0.36161399,-0.539274787,0.21945953,0.11028767,-0.3334189645,0.088479995,0.23959827,0.16312313
GSE39088,GSM955746,GPL570,DNA11091-115A Whole blood sample, SLE patient 1,-0.11890440040000001,0.14068873666666667,0.16086006,0.61953663,-0.09910011,-0.5737831600000001,-0.44626009,0.11991978,0.2277708,-0.3208177075,0.543546917,0.107170105,0.22573662
GSE39088,GSM955747,GPL570,DNA10204-290A Whole blood sample, SLE patient 2,0.269793984,-0.12399196633333333,-0.56701994,-0.36111832,0.08199215,-0.2597394,0.271878725,0.21200943,0.177001,-0.7689947,-0.15089655000000002,-0.002583027,-0.41822052
GSE39088,GSM955748,GPL570,DNA11091-119A Whole blood sample, SLE patient 2,-0.041077328,-0.020072779333333325,0.44569635,0.156080246,-0.13977528,-0.41140652,0.32788181,0.11631775,-0.1571703,-0.38507176000000004,0.17618155,-0.4558177,0.12832737
GSE39088,GSM955749,GPL570,DNA11091-106A Whole blood sample, SLE patient 2,0.17709446199999998,0.13439814,-0.2048048975,-0.09562874,-0.17560196,-0.286378385,0.6190179600000001,0.57498837,0.09467983,-0.26728749949999997,0.012056827499999999,-0.30021334,-0.03238201
GSE39088,GSM955750,GPL570,DNA11091-081A Whole blood sample, SLE patient 3,0.28259811600000007,-0.24853635,-0.92147638,-0.0794551375,-0.17225075,0.286706685,-0.50647581,0.39423466,-0.28150082,-0.3233040625,0.907962575,0.17786312,0.15015316
GSE39088,GSM955751,GPL570,DNA11091-149A Whole blood sample, SLE patient 3,0.317312908,-0.3625277716666666,-0.38847017,-0.366908075,0.40549374,0.30332112499999997,-0.261513235,0.89060783,0.28945827,-0.87473965,0.8644630799999999,0.72319746,-0.41736126
GSE39088,GSM955752,GPL570,DNA11159-003A Whole blood sample, SLE patient 3,0.0208576188,0.8672884366666667,0.024725676000000002,-0.071150781,0.0172472,-0.17190225,-0.90529143,0.82814884,0.5571861,-0.40663815000000003,1.19627855,-0.18530321,0.001954079
GSE39088,GSM955753,GPL570,DNA10204-287A Whole blood sample, SLE patient 4,-0.05769910720000001,-0.104466042,-0.23223996000000002,-0.4170754,0.22992134,-0.72367525,-0.43917001999999994,-0.75852346,1.3795805,1.65919865,-0.32966542499999996,-0.041409016,-0.3404193
GSE39088,GSM955754,GPL570,DNA11091-073A Whole blood sample, SLE patient 4,0.108623694,0.18914794666666668,-0.44612026,-0.2076325435,-0.14599037,-0.31304693,-0.6781850899999999,0.5857849,0.38173103,0.17334604025,-0.426795005,0.001214027,-0.06791973
GSE39088,GSM955755,GPL570,DNA11091-128A Whole blood sample, SLE patient 4,-0.06381626200000001,0.01620713666666666,0.27129173,0.07516098,0.1094017,-0.59495185,-0.5618124,0.23771286,0.44676113,0.56943953,-0.33446169,-0.07062054,0.2952566
GSE39088,GSM955756,GPL570,DNA11091-083A Whole blood sample, SLE patient 5,-0.083053398,0.72158997,-1.56988073,-0.498022315,0.18342018,0.009748220000000002,-0.04542481999999999,-0.63643456,2.2879286,0.7160295324999999,-0.71807136,0.1435771,-0.3775282
GSE39088,GSM955757,GPL570,DNA11091-151A Whole blood sample, SLE patient 5,-0.1955834332,0.8440922243333334,-0.55635452,-0.401072975,-0.037553787,-0.208248375,-0.074644925,-0.14930058,1.3885002,0.618129485,0.197916745,-0.15975475,-0.5495839
GSE39088,GSM955758,GPL570,DNA11159-013A Whole blood sample, SLE patient 5,0.24971084399999993,0.2922783696666667,-2.7652258,-1.03026415,0.78499603,0.21516665000000001,0.265443088,-0.6770077,1.0629292,0.60232566825,-0.589320415,0.15720797,-2.1519847
GSE39088,GSM955759,GPL570,DNA10204-309A Whole blood sample, SLE patient 6,-0.21070652,0.34908580166666664,0.1042721275,0.29164361850000003,-0.4571743,-0.167377945,-0.622111675,0.07492828,-0.5321913,-0.0046013575,0.067661045,-0.29956627,0.39745045
GSE39088,GSM955760,GPL570,DNA11091-112A Whole blood sample, SLE patient 6,-0.044489480000000005,0.6427007533333334,0.088651897,0.033824207499999995,-0.09778786,0.33039236,-0.179821015,0.27780437,-0.4760065,-0.3234077675,-0.206142193,0.08400965,0.07743168
